words,letterColor,corrAns,congruent,lettertest,corresp,neutral_trials.thisRepN,neutral_trials.thisTrialN,neutral_trials.thisN,neutral_trials.thisIndex,congruent_trials.thisRepN,congruent_trials.thisTrialN,congruent_trials.thisN,congruent_trials.thisIndex,incongruent_trials.thisRepN,incongruent_trials.thisTrialN,incongruent_trials.thisN,incongruent_trials.thisIndex,neutral_trials_2.thisRepN,neutral_trials_2.thisTrialN,neutral_trials_2.thisN,neutral_trials_2.thisIndex,congruent_trials_2.thisRepN,congruent_trials_2.thisTrialN,congruent_trials_2.thisN,congruent_trials_2.thisIndex,incongruent_trials_2.thisRepN,incongruent_trials_2.thisTrialN,incongruent_trials_2.thisN,incongruent_trials_2.thisIndex,two_back_trial.thisRepN,two_back_trial.thisTrialN,two_back_trial.thisN,two_back_trial.thisIndex,two_back_trial_.thisRepN,two_back_trial_.thisTrialN,two_back_trial_.thisN,two_back_trial_.thisIndex,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,inital_text.started,ready.started,instrText.started,resp.started,word.started,resp.keys,resp.corr,resp.rt,ready_2.started,instrText_2.started,ready_3.started,instrText_3.started,text.started,key_resp.started,key_resp.keys,key_resp.rt,bhastrika_vid.started,bhas_text.started,text_5.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_7.started,key_resp_3.started,key_resp_3.keys,key_resp_3.corr,sound_2.started,key_resp_3.rt,sound_2.stopped,text_7.stopped,key_resp_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_3.started,participant,date,expName,psychopyVersion,frameRate,
black,green,g,0,,,,,,,,,,,0,45,45,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.49607140000444,497.49607140000444,g,1,0.7428911000024527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,blue,b,0,,,,,,,,,,,0,46,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.76287179999053,498.76287179999053,b,1,0.5476373999845237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,blue,b,0,,,,,,,,,,,0,47,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.8297370999353,499.8297370999353,b,1,0.3936261999187991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,green,g,0,,,,,,,,,,,0,48,48,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.7466038999846,500.7466038999846,g,1,0.6117377000628039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,x,0,,,,,,,,,,,0,49,49,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.88013770000543,501.88013770000543,x,1,0.5744950000662357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.48027299996465,502.48027299996465,space,1.7022091000108048,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,852.2031754000345,852.2031754000345,855.3369515000377,855.3369515000377,r,1,0.7977540999418125,,,,,,,,,504.2502729999833,552.1883005000418,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,856.6538776999805,856.6538776999805,b,1,0.6582596000516787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,2,2,33,,,,,,,,,,,,,,,,,,,,,,,,857.8377210999606,857.8377210999606,g,1,0.6006848000688478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,3,3,39,,,,,,,,,,,,,,,,,,,,,,,,858.9708722999785,858.9708722999785,g,1,0.5556578000541776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,860.05445159995,860.05445159995,g,1,0.4566753999097273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,861.0379749999847,861.0379749999847,b,1,0.5846731000347063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,6,6,49,,,,,,,,,,,,,,,,,,,,,,,,862.154796399991,862.154796399991,g,1,0.44355790002737194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,863.121667600004,863.121667600004,x,1,0.5341776000568643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,864.1884389000479,864.1884389000479,r,1,0.49060819996520877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,9,9,38,,,,,,,,,,,,,,,,,,,,,,,,865.2052191999974,865.2052191999974,x,1,0.6749151999829337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,10,10,34,,,,,,,,,,,,,,,,,,,,,,,,866.4054685999872,866.4054685999872,r,1,0.425265199970454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,867.3555897000479,867.3555897000479,g,1,0.5479904999956489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,868.422509499942,868.422509499942,g,1,0.43399099993985146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,13,13,30,,,,,,,,,,,,,,,,,,,,,,,,869.3893423000118,869.3893423000118,r,1,0.5851622000336647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,14,14,19,,,,,,,,,,,,,,,,,,,,,,,,870.5063120999839,870.5063120999839,b,1,0.6779483000282198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,15,15,6,,,,,,,,,,,,,,,,,,,,,,,,871.7063421000494,871.7063421000494,x,0,0.4843710999703035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,16,16,21,,,,,,,,,,,,,,,,,,,,,,,,872.7235054000048,872.7235054000048,g,1,0.523718100041151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,17,17,20,,,,,,,,,,,,,,,,,,,,,,,,873.773312299978,873.773312299978,x,1,0.7453651999821886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,18,18,2,,,,,,,,,,,,,,,,,,,,,,,,875.040153900045,875.040153900045,r,1,0.3911009000148624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,19,19,35,,,,,,,,,,,,,,,,,,,,,,,,875.9572720000288,875.9572720000288,b,1,0.5535943999420851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,20,20,15,,,,,,,,,,,,,,,,,,,,,,,,877.0405858999584,877.0405858999584,r,0,0.39120059995912015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,21,21,48,,,,,,,,,,,,,,,,,,,,,,,,877.9573192000389,877.9573192000389,x,1,0.5770550000015646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,22,22,47,,,,,,,,,,,,,,,,,,,,,,,,879.0575022000121,879.0575022000121,b,1,0.925226700026542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,23,23,45,,,,,,,,,,,,,,,,,,,,,,,,880.50773079996,880.50773079996,b,1,0.6268078000284731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,24,24,11,,,,,,,,,,,,,,,,,,,,,,,,881.6579106999561,881.6579106999561,b,1,0.42035869997926056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,25,25,36,,,,,,,,,,,,,,,,,,,,,,,,882.6081398000242,882.6081398000242,r,1,0.39072140003554523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,26,26,8,,,,,,,,,,,,,,,,,,,,,,,,883.5249507999979,883.5249507999979,x,1,0.49774559994693846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,27,27,10,,,,,,,,,,,,,,,,,,,,,,,,884.5417104000226,884.5417104000226,r,1,0.4489676000084728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,28,28,44,,,,,,,,,,,,,,,,,,,,,,,,885.5085137999849,885.5085137999849,r,1,0.42658970004413277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,29,29,27,,,,,,,,,,,,,,,,,,,,,,,,886.4587181999814,886.4587181999814,g,1,0.45255859999451786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,30,30,12,,,,,,,,,,,,,,,,,,,,,,,,887.4425873999717,887.4425873999717,x,1,0.6118907000636682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,31,31,40,,,,,,,,,,,,,,,,,,,,,,,,888.5590260999743,888.5590260999743,r,1,0.4642814000835642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,32,32,7,,,,,,,,,,,,,,,,,,,,,,,,889.5429575999733,889.5429575999733,b,1,0.3753594000590965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,33,33,18,,,,,,,,,,,,,,,,,,,,,,,,890.4426497999812,890.4426497999812,r,1,0.5086374999955297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,34,34,16,,,,,,,,,,,,,,,,,,,,,,,,891.4761298999656,891.4761298999656,x,1,0.9070036000339314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,35,35,25,,,,,,,,,,,,,,,,,,,,,,,,892.9096872999799,892.9096872999799,b,1,0.7047651000320911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,36,36,4,,,,,,,,,,,,,,,,,,,,,,,,894.1432335999561,894.1432335999561,x,1,0.8557702999096364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,37,37,26,,,,,,,,,,,,,,,,,,,,,,,,895.5267789999489,895.5267789999489,x,1,0.6965515000047162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,38,38,41,,,,,,,,,,,,,,,,,,,,,,,,896.7436260000104,896.7436260000104,b,1,0.695483100018464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,39,39,23,,,,,,,,,,,,,,,,,,,,,,,,897.9606179000111,897.9606179000111,b,1,0.4068264999659732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,40,40,37,,,,,,,,,,,,,,,,,,,,,,,,898.8939699999755,898.8939699999755,b,1,0.3770224000327289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,41,41,24,,,,,,,,,,,,,,,,,,,,,,,,899.7940649000229,899.7940649000229,r,1,0.47696530004031956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,42,42,32,,,,,,,,,,,,,,,,,,,,,,,,900.7947158999741,900.7947158999741,x,1,0.6281675000209361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,b,0,,,,,,,,,,,,,,,0,43,43,31,,,,,,,,,,,,,,,,,,,,,,,,901.9444883000106,901.9444883000106,b,1,0.639721899991855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,44,44,43,,,,,,,,,,,,,,,,,,,,,,,,903.1113763999892,903.1113763999892,g,1,0.8006772000808269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,45,45,17,,,,,,,,,,,,,,,,,,,,,,,,904.444885200006,904.444885200006,g,1,0.5295160999521613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,46,46,22,,,,,,,,,,,,,,,,,,,,,,,,905.4951401000144,905.4951401000144,r,1,0.49603359994944185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,r,0,,,,,,,,,,,,,,,0,47,47,46,,,,,,,,,,,,,,,,,,,,,,,,906.5118761999765,906.5118761999765,r,1,0.5108371000969782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,0,48,48,42,,,,,,,,,,,,,,,,,,,,,,,,907.5454953999724,907.5454953999724,x,1,0.5510087000438944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,g,0,,,,,,,,,,,,,,,0,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,908.6289267999819,908.6289267999819,g,1,0.5142308999784291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,909.6623790999874,909.6623790999874,b,1,0.4401670000515878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,1,1,26,,,,,,,,,,,,,,,,,,,,910.62922360003,910.62922360003,r,1,0.713894399930723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,2,2,35,,,,,,,,,,,,,,,,,,,,911.8627982999897,911.8627982999897,g,1,0.8395785000175238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,3,3,19,,,,,,,,,,,,,,,,,,,,913.2295989999548,913.2295989999548,b,1,1.033804199891165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,914.7799180999864,914.7799180999864,g,1,1.2510601000394672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,5,5,36,,,,,,,,,,,,,,,,,,,,916.563529200037,916.563529200037,b,1,0.8275236999616027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,6,6,29,,,,,,,,,,,,,,,,,,,,917.9137780000456,917.9137780000456,r,1,0.5166252999333665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,7,7,40,,,,,,,,,,,,,,,,,,,,918.9475831999443,918.9475831999443,b,1,0.7150933000957593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,8,8,38,,,,,,,,,,,,,,,,,,,,920.1811207999708,920.1811207999708,x,1,0.7452379000606015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,9,9,22,,,,,,,,,,,,,,,,,,,,921.4476087000221,921.4476087000221,g,1,1.406991200055927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,,,,923.3813250999665,923.3813250999665,b,0,1.065922100096941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,,,,924.9649529999588,924.9649529999588,b,0,0.6261452999897301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,12,12,24,,,,,,,,,,,,,,,,,,,,926.1150716999546,926.1150716999546,g,1,0.6518036999041215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,13,13,18,,,,,,,,,,,,,,,,,,,,927.2985905000241,927.2985905000241,g,1,0.44464080000761896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,,,928.265391999972,928.265391999972,r,1,0.44565450004301965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,15,15,41,,,,,,,,,,,,,,,,,,,,929.2322453999659,929.2322453999659,r,1,0.4866968001006171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,16,16,20,,,,,,,,,,,,,,,,,,,,930.2490451999474,930.2490451999474,r,1,0.5098274999763817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,931.282646000036,931.282646000036,x,1,0.6694438999984413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,18,18,31,,,,,,,,,,,,,,,,,,,,932.4827539999969,932.4827539999969,g,1,0.892077700002119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,19,19,39,,,,,,,,,,,,,,,,,,,,933.8996507000411,933.8996507000411,g,1,0.4438062999397516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,20,20,13,,,,,,,,,,,,,,,,,,,,934.8664749000454,934.8664749000454,x,1,0.6758708999259397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,21,21,7,,,,,,,,,,,,,,,,,,,,936.0667331999866,936.0667331999866,b,1,1.0678318999707699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,22,22,8,,,,,,,,,,,,,,,,,,,,937.666944699944,937.666944699944,r,1,0.3877715999260545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,23,23,46,,,,,,,,,,,,,,,,,,,,938.5837390000233,938.5837390000233,b,1,0.5669743999605998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,24,24,32,,,,,,,,,,,,,,,,,,,,939.6673748999601,939.6673748999601,b,1,0.5631113999988884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,25,25,23,,,,,,,,,,,,,,,,,,,,940.7507641999982,940.7507641999982,b,1,0.479611000046134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,26,26,16,,,,,,,,,,,,,,,,,,,,941.7508669999661,941.7508669999661,r,1,0.5279823000309989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,27,27,48,,,,,,,,,,,,,,,,,,,,942.8014810000313,942.8014810000313,x,1,0.6050213000271469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,28,28,0,,,,,,,,,,,,,,,,,,,,943.9346800999483,943.9346800999483,r,1,0.5768413000041619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,29,29,43,,,,,,,,,,,,,,,,,,,,945.0348108999897,945.0348108999897,g,1,0.6278377000708133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,30,30,11,,,,,,,,,,,,,,,,,,,,946.1682958999882,946.1682958999882,b,1,0.6463362000649795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,31,31,2,,,,,,,,,,,,,,,,,,,,947.3351425000001,947.3351425000001,g,1,0.6001054999651387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,32,32,4,,,,,,,,,,,,,,,,,,,,948.4522771999473,948.4522771999473,r,1,0.42690329998731613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,33,33,47,,,,,,,,,,,,,,,,,,,,949.4020812000381,949.4020812000381,r,1,0.44520529999863356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
